Price,Close,High,Low,Open,Volume
Ticker,SEB,SEB,SEB,SEB,SEB
Date,,,,,
2024-01-19,3656.47021484375,3754.150200330613,3625.5592322244074,3688.0766927532645,1000
2024-01-22,3656.986328125,3702.0916660848225,3630.465601913709,3643.765614066432,1000
2024-01-23,3547.5458984375,3674.1701590804973,3547.128795322531,3670.3757332433347,2000
2024-01-24,3579.410888671875,3596.644281087166,3555.9791495298573,3595.7007064739537,1300
2024-01-25,3580.751708984375,3583.3641811989164,3529.150472085129,3561.5712692427132,1500
2024-01-26,3585.758056640625,3594.5388057454616,3531.633828590759,3584.168699584835,2000
2024-01-29,3559.5546875,3592.6210206132646,3542.619089204147,3580.9797216429133,1200
2024-01-30,3578.784912109375,3585.4200044814397,3553.9030125868535,3553.9228977363186,2100
2024-01-31,3578.81494140625,3595.7008292785526,3550.1090290240704,3558.949190968247,2100
2024-02-01,3575.735595703125,3596.097989575296,3554.2111330495673,3582.7880339961707,1400
2024-02-02,3569.874755859375,3625.498847770373,3550.1084344845785,3569.189445784474,1300
2024-02-05,3555.958740234375,3579.281107614212,3533.06341851091,3565.9015562235268,1100
2024-02-06,3523.5185546875,3575.834928668293,3515.3932884982664,3564.4021800712835,1400
2024-02-07,3572.407958984375,3590.6843507167146,3516.237506252771,3546.0361291871163,2100
2024-02-08,3527.46142578125,3575.8344713798347,3524.3721954121293,3551.002287550808,2500
2024-02-09,3543.523193359375,3567.8388510317236,3515.393224531862,3526.4585826608063,1200
2024-02-12,3525.435546875,3565.9020692927506,3521.2538453656207,3548.022894572063,1600
2024-02-13,3496.36181640625,3542.4800839516147,3481.93926350031,3539.0632333875915,1700
2024-02-14,3462.6201171875,3525.127631789026,3416.9090069444514,3498.3585821099878,2000
2024-02-15,3462.64013671875,3476.506391984772,3412.10154055374,3457.147227519193,2500
2024-02-16,3436.287841796875,3511.052606817622,3417.8921390050264,3456.918441329077,1600
2024-02-20,3357.311767578125,3482.2872693829813,3327.5131424221063,3433.1394230258006,3000
2024-02-21,3309.6337890625,3439.7544452351253,3302.8595007414006,3391.8382682652177,4300
2024-02-22,3346.966796875,3370.4937193210235,3235.2158565817817,3320.935079339779,3200
2024-02-23,3351.48974609375,3406.366168029815,3326.2430490839056,3345.6948891209313,2400
2024-02-26,3444.37451171875,3579.184991441408,3304.9220806215467,3350.634223973521,6300
2024-02-27,3295.082275390625,3475.4161203015196,3285.0332469455266,3440.9852577297097,3800
2024-02-28,3334.313720703125,3402.4197834427546,3312.864016444984,3312.864016444984,4000
2024-02-29,3267.728515625,3373.3960723738924,3267.728515625,3355.902546214513,2800
2024-03-01,3297.447509765625,3343.67653120421,3260.4822498735507,3282.4585373175605,2100
2024-03-04,3146.485595703125,3329.7615271357627,3130.969794172434,3309.594067000123,3300
2024-03-05,3138.92138671875,3217.2254775377146,3126.0297722712658,3166.6032319231226,3200
2024-03-06,3190.1005859375,3214.4625240499613,3129.9660829365653,3148.3145222157923,2400
2024-03-07,3180.66748046875,3241.2989543151857,3146.604500256851,3180.66748046875,3300
2024-03-08,3190.7861328125,3233.0094771384242,3151.177025940013,3180.6677016330723,2300
2024-03-11,3174.7236328125,3230.355465935798,3149.715722065328,3187.4563005812074,2200
2024-03-12,3196.004150390625,3249.6978119837936,3156.812431755115,3172.198891070945,2700
2024-03-13,3213.945068359375,3302.9242570445595,3200.5465265373105,3204.2440232182753,3800
2024-03-14,3205.715087890625,3297.9544904669565,3180.667380799958,3227.3834329554575,4600
2024-03-15,3167.666748046875,3252.0241384765395,3150.849044679087,3212.961513458893,19300
2024-03-18,3205.5166015625,3294.923132350463,3176.890544308433,3203.717478191317,3300
2024-03-19,3197.903564453125,3268.1366074717953,3170.7286428938646,3213.3892778906766,3100
2024-03-20,3272.658447265625,3291.99089356335,3160.7883579503177,3201.0536306697018,4200
2024-03-21,3254.2802734375,3304.9124681687176,3205.5265537573932,3256.615930635142,2100
2024-03-22,3214.26318359375,3304.912154145759,3214.26318359375,3267.2312731554216,2400
2024-03-25,3183.8583984375,3242.790248398899,3178.679912453542,3220.3266847843242,2700
2024-03-26,3189.822021484375,3235.3354271960798,3155.818734668987,3165.837915580421,2800
2024-03-27,3169.922607421875,3209.4225104621823,3165.757979340304,3190.6069430713897,3200
2024-03-28,3204.44287109375,3222.8311048439095,3170.727873676201,3170.727873676201,2400
2024-04-01,3180.66748046875,3230.365409851074,3170.8472861023247,3209.293536326103,8200
2024-04-02,3191.998779296875,3191.998779296875,3155.818780735195,3180.667747512638,4300
2024-04-03,3130.572265625,3205.5166508769016,3118.386322851783,3195.5770643625547,4400
2024-04-04,3158.80029296875,3193.588842450785,3123.017784930086,3145.7793388106375,3500
2024-04-05,3158.582275390625,3180.210827563645,3142.430445653544,3150.849247172002,2500
2024-04-08,3198.041748046875,3202.8724933909016,3143.3939261759683,3158.621439165521,3400
2024-04-09,3146.286865234375,3214.949613026561,3146.1876149592504,3194.5834080378886,2600
2024-04-10,3143.573486328125,3172.716425703608,3088.1503350496814,3145.8795386440847,3400
2024-04-11,3097.32421875,3179.912332167821,3089.710582681973,3152.518772927174,2400
2024-04-12,3083.279541015625,3122.024028650056,3041.5133803467593,3098.1690217453756,2700
2024-04-15,3106.1103515625,3111.090093335455,3041.9502820949283,3088.387993920939,2900
2024-04-16,3089.800048828125,3120.9605068150263,3068.9070186530107,3104.0037567215695,2200
2024-04-17,3057.12841796875,3120.036097642598,3030.579822144722,3106.1206770095955,2400
2024-04-18,3113.06884765625,3123.0183844246517,3029.5962114603462,3070.41816516369,3200
2024-04-19,3210.04931640625,3250.2449479818915,3100.6541636787492,3111.627506549824,4100
2024-04-22,3133.2060546875,3307.56619786509,3126.9938133228247,3185.697067562221,4400
2024-04-23,3264.528076171875,3279.775246502619,3121.5271292253346,3121.5271292253346,4400
2024-04-24,3266.068603515625,3272.738027381645,3153.11524674468,3266.148197862447,4800
2024-04-25,3185.96533203125,3283.522269565858,3179.673496568521,3252.2424221815145,1800
2024-04-26,3187.843994140625,3255.2145397503637,3170.4795658530447,3186.631393722035,2800
2024-04-29,3275.580322265625,3300.797166158098,3196.3817760904208,3210.4760398238086,3900
2024-04-30,3290.112548828125,3329.7614523036996,3205.2084365749274,3246.268926335488,4300
2024-05-01,3229.37158203125,3319.1260946633156,3206.5105335896624,3303.7495838096597,4100
2024-05-02,3255.115234375,3263.8621194273255,3171.2749640206266,3241.9057271528236,3800
2024-05-03,3200.556884765625,3301.771774356267,3187.8441144780304,3269.557418373623,2400
2024-05-06,3171.37451171875,3249.6786142030246,3100.2271066448325,3218.6074527653627,9800
2024-05-07,3206.639892578125,3228.407733899157,3122.0243041818258,3196.3028190734117,9200
2024-05-08,3387.80859375,3391.3869419860143,3206.63972969554,3208.4289038135475,6400
2024-05-09,3318.026611328125,3381.7417243109335,3291.6892181944636,3370.7511769245434,3300
2024-05-10,3188.2685546875,3351.852870226783,3168.9728761484876,3311.4119078804993,11400
2024-05-13,3352.847900390625,3352.847900390625,3182.768698086621,3183.1764029087103,7600
2024-05-14,3327.99267578125,3356.0606897849916,3282.528850279753,3341.1016371529377,4100
2024-05-15,3372.471435546875,3376.1514630665956,3299.7054779987375,3337.769419524721,3500
2024-05-16,3325.6845703125,3390.8318606332814,3215.302203787427,3368.6222701387023,6100
2024-05-17,3353.056640625,3373.4462520491716,3294.2053374528123,3328.042165691101,1900
2024-05-20,3356.4482421875,3374.430718699989,3315.5595071593657,3330.548425229535,2400
2024-05-21,3352.599365234375,3384.7752658106897,3319.0410562993366,3377.1961810236767,2300
2024-05-22,3386.65478515625,3386.664741021245,3331.9509493981977,3361.7993611312213,1500
2024-05-23,3335.94921875,3392.7318859282673,3298.3527169537197,3366.8718916423345,1800
2024-05-24,3331.96044921875,3357.9695358934687,3294.5827375796302,3357.174038106648,1700
2024-05-28,3265.6298828125,3353.961711382567,3262.3376484317364,3328.4496874301994,2200
2024-05-29,3252.391845703125,3311.0542333289022,3195.82796025823,3264.2575375648266,2000
2024-05-30,3270.294677734375,3306.5583079668295,3193.560214528021,3257.364680529221,2700
2024-05-31,3323.138427734375,3328.1214593911563,3270.7819926379566,3271.2892560817954,2500
2024-06-03,3278.838623046875,3343.0211713054987,3251.1285366176794,3308.2890432572394,1600
2024-06-04,3249.93505859375,3306.697816485645,3207.634044673252,3259.652468598575,2300
2024-06-05,3206.6494140625,3274.7208212057976,3172.5738870300315,3238.029572710241,1900
2024-06-06,3159.673583984375,3240.7546314296997,3137.8219180108454,3216.2075972188727,1900
2024-06-07,3180.04345703125,3199.697063423636,3131.088525210983,3159.6837126872592,1700
2024-06-10,3136.50927734375,3208.648751539054,3132.0434645240134,3171.927633717736,2800
2024-06-11,3162.9658203125,3175.8062146461953,3127.0601158070026,3145.231754256439,1300
2024-06-12,3123.966796875,3182.718783301996,3088.290076787819,3165.8601046370304,1600
2024-06-13,3062.42041015625,3136.877415961784,3062.42041015625,3100.2157903400557,1600
2024-06-14,3076.275146484375,3111.4448470734965,3058.143330673351,3073.3609919169703,2000
2024-06-17,3051.4794921875,3111.1464494680486,3042.5478669460936,3058.491578047325,2200
2024-06-18,2996.85498046875,3083.29689246704,2986.729623790188,3062.947106120207,4100
2024-06-20,3001.74853515625,3028.6031443176876,2939.4160811514,3004.712468889472,3500
2024-06-21,3073.361572265625,3086.3612634768187,2953.0131094034437,2993.7923406212076,7100
2024-06-24,3096.92333984375,3147.5693108845553,3004.0960684682914,3059.4363512819914,3300
2024-06-25,3071.441650390625,3144.625276968277,3045.5219181291777,3096.237341125417,1900
2024-06-26,3126.4736328125,3159.1070190411847,3053.468967018103,3122.097422628607,4100
2024-06-27,3115.025390625,3139.005670700559,3088.2802938926607,3113.7821215855906,2400
2024-06-28,3143.719970703125,3151.975325252821,3073.4604613121905,3102.9905276941813,6700
2024-07-01,3087.852294921875,3137.2248820569566,3082.5110952335767,3108.6695211483766,1800
2024-07-02,3041.393798828125,3128.810412040085,3034.9387566221803,3093.362437158919,4700
2024-07-03,3113.264892578125,3133.037725220833,3038.5492858887765,3061.7039557400003,9300
2024-07-05,3058.18310546875,3133.037854525142,3038.8578002811582,3121.3710377500834,3000
2024-07-08,3058.441650390625,3098.7932558636357,3039.543962144309,3077.826690357623,2000
2024-07-09,3045.51171875,3078.3240642301557,3023.7496548994627,3057.4471010573156,1900
2024-07-10,3051.748046875,3078.3241362956683,3024.6248705205767,3043.9899996284294,2500
2024-07-11,3033.56591796875,3073.360475456222,2995.2234595884047,3062.638496179434,3000
2024-07-12,3068.30810546875,3068.30810546875,3022.6553669963837,3040.5385280526048,3500
2024-07-15,3062.42041015625,3126.075787307923,3039.5442589923678,3053.091035498935,7800
2024-07-16,3113.513671875,3143.521134481885,3078.3340160143553,3093.1536852292365,4600
2024-07-17,3178.7900390625,3179.2873466405763,3093.253135633409,3127.7363653928974,2700
2024-07-18,3117.422607421875,3179.7849346472253,3103.070377444131,3156.1329550089167,2600
2024-07-19,3073.361572265625,3140.7965446494736,3068.9554940546022,3131.1289121438,1900
2024-07-22,3128.064697265625,3130.193066877572,3065.4039418037064,3082.3123996267636,1900
2024-07-23,3125.995849609375,3179.784716003542,3103.159524032553,3113.493711688314,1600
2024-07-24,3110.14208984375,3157.903535338157,3079.358795284945,3139.6027111928956,1300
2024-07-25,3126.92138671875,3187.5730078731995,3079.3289478077936,3109.167406604381,1600
2024-07-26,3144.833984375,3192.406262170593,3103.497720208395,3145.967738809553,1100
2024-07-29,3165.094482421875,3199.7170977149503,3121.8486305751835,3161.881894575391,2500
2024-07-30,3173.79736328125,3201.9251117990434,3135.355580850621,3141.989586889436,1900
2024-07-31,3230.420654296875,3245.359794431516,3175.4582071434115,3222.543379403865,1400
2024-08-01,3184.7578125,3251.8246462254283,3147.6785293789967,3216.8042845222667,1700
2024-08-02,3174.73193359375,3184.757732078619,3152.860356008722,3176.97977356116,1000
2024-08-05,3146.15673828125,3150.712153517686,3085.0177722020862,3121.102440132796,2200
2024-08-06,3073.858642578125,3171.7286928121257,3059.436720456338,3154.044646131744,3200
2024-08-07,3078.324462890625,3089.384701817569,3037.455631929896,3089.384701817569,1400
2024-08-08,3081.318115234375,3088.2804221442007,3021.014707799032,3083.3073457800397,2000
2024-08-09,3085.538330078125,3095.342508146156,3041.9524332111655,3078.7998713008856,3400
2024-08-12,3040.7578125,3095.5014065057285,3035.781122135843,3081.0391151471927,2600
2024-08-13,3042.30029296875,3060.6642297467442,3017.8746605280407,3040.757470528879,2200
2024-08-14,3006.916259765625,3065.6412049249006,2994.7233686096733,3041.6733868347023,1800
2024-08-15,3005.83154296875,3034.7860172127507,2995.9678293900884,3006.916549032378,1500
2024-08-16,3047.595947265625,3065.641310154672,2994.723471405152,3009.7927831320367,1500
2024-08-19,3080.043701171875,3087.538625835891,3005.9209058750453,3037.612556813896,1600
2024-08-20,3106.141357421875,3111.9442558581427,3040.7576609958764,3072.1805504302247,1400
2024-08-21,3045.077880859375,3112.452261415725,3045.077880859375,3112.452261415725,3100
2024-08-22,3020.49267578125,3066.6266934730525,2994.723479541444,3065.77059579421,1700
2024-08-23,3037.761962890625,3065.6413932028054,3015.884450570239,3025.3401626596633,2200
2024-08-26,3043.04736328125,3075.604835166303,3020.0848442054325,3040.758036944266,1500
2024-08-27,3033.75048828125,3060.256466601971,3016.6705750252154,3060.256466601971,1800
2024-08-28,3105.873046875,3105.873046875,3016.8699856977883,3016.8699856977883,2200
2024-08-29,3094.645263671875,3131.4827349297766,3052.054952279142,3097.8900754620418,2600
2024-08-30,3095.869384765625,3134.9959345012207,3053.746615108409,3089.528965447302,1500
2024-09-03,3135.31494140625,3153.6489910171144,3055.6878952752977,3089.360260168711,2300
2024-09-04,3160.62646484375,3183.4098905387373,3115.4083219999507,3135.3150844408447,2500
2024-09-05,3172.520263671875,3188.0077810082257,3122.7137551236838,3167.543573756783,1800
2024-09-06,3132.59765625,3187.9881224542746,3110.6603663821516,3166.88700404324,1100
2024-09-09,3077.5751953125,3157.660053536214,3069.1347483415248,3133.8914982553647,1400
2024-09-10,3084.61279296875,3088.5343670704087,3029.809414554407,3084.5530143574592,1600
2024-09-11,3079.9345703125,3092.2567395904657,3030.8045738139235,3083.0996774917517,2200
2024-09-12,3082.51220703125,3122.1466372732193,3056.185563511605,3069.2146264122484,1200
2024-09-13,3073.22607421875,3102.5686232388503,3040.1211178572153,3080.5117744648837,1300
2024-09-16,3106.201171875,3115.408048696227,3035.790969018494,3067.601933727984,1400
2024-09-17,3135.9619140625,3136.85786416155,3095.501517156601,3121.589290097645,1700
2024-09-18,3144.053955078125,3170.151689591643,3100.4780260841344,3133.224550731682,1500
2024-09-19,3166.489013671875,3175.11851707822,3085.846702863618,3170.191642174986,1400
2024-09-20,3284.61572265625,3284.61572265625,3120.4746044331246,3164.9661688031574,4500
2024-09-23,3210.164306640625,3264.7088816789233,3207.8254079689464,3252.01832123947,2900
2024-09-24,3159.59130859375,3251.7696799974096,3145.2684997832307,3224.8955504106543,3300
2024-09-25,3137.3056640625,3214.295162632532,3123.3709307830345,3167.0365294935136,2900
2024-09-26,3161.66162109375,3182.344776205898,3124.744443066462,3155.729444831073,2900
2024-09-27,3138.0419921875,3184.882657919346,3122.713883818284,3172.958527831559,1300
2024-09-30,3122.37548828125,3142.59086256199,3105.454741293433,3139.2962352690665,1500
2024-10-01,3148.632568359375,3154.186632799699,3105.3353603737633,3133.3243847978315,1500
2024-10-02,3127.9296875,3167.2455424932537,3080.173384849658,3125.7497123767275,4200
2024-10-03,3052.025146484375,3144.601551540266,3033.7605954137866,3106.9577971045687,10000
2024-10-04,3075.594970703125,3121.4502686144656,3055.578613018006,3056.832748842664,3100
2024-10-07,3107.345947265625,3121.5594046314955,3049.7458572223845,3089.210916068388,4600
2024-10-08,3107.96337890625,3132.4684784234328,3057.0120760278573,3094.028644450578,1500
2024-10-09,3090.514892578125,3122.3756754480783,3055.6880215574115,3095.690602190041,1700
2024-10-10,3070.6279296875,3090.5247281204215,3056.683233512984,3090.46494951523,1200
2024-10-11,3065.64111328125,3100.4779441139913,3056.693034167452,3067.1440834172745,1100
2024-10-14,3047.7353515625,3095.5016192402595,3042.6689929427234,3075.3360587787433,1700
2024-10-15,2978.7578125,3070.627554349217,2974.08973581152,3055.717411223149,2500
2024-10-16,3007.911865234375,3016.8699085127037,2976.9368256130097,2992.981793103827,2200
2024-10-17,3041.753173828125,3054.3839557483325,2982.6102628491,3002.696117271713,1900
2024-10-18,3000.9541015625,3051.9452490255935,2983.0380171537704,3051.9452490255935,1100
2024-10-21,2979.1064453125,3026.942448438346,2966.1072725691774,3001.93944096263,2400
2024-10-22,3005.42333984375,3005.4333029446725,2936.2473431160993,2973.990485440384,3100
2024-10-23,2974.3984375,3004.8755602294336,2945.2050966487477,2992.981319913073,1500
2024-10-24,2962.5341796875,2986.014292891491,2952.600724913345,2972.8758786032613,2900
2024-10-25,2954.929931640625,2995.9677023559543,2933.261401608969,2961.021274494763,1800
2024-10-28,2934.406005859375,2978.0516799879956,2934.2568023411136,2957.1495792928927,2300
2024-10-29,2913.6533203125,2956.1542093344233,2858.4120547845337,2929.6086194982613,2900
2024-10-30,2840.4462890625,2917.3361623275296,2796.900244333114,2886.4806792049935,3300
2024-10-31,2753.114990234375,2846.666803182502,2745.918715623169,2840.694774924077,3900
2024-11-01,2656.696533203125,2783.2040983375196,2637.645869579395,2751.1144088745086,4400
2024-11-04,2674.49365234375,2701.3378942642057,2636.342261623172,2678.932821806702,3200
2024-11-05,2693.97216796875,2727.2163624736745,2662.5293506977555,2670.492055297973,2100
2024-11-06,2687.41259765625,2737.179497612847,2687.41259765625,2734.1934836154514,1900
2024-11-07,2717.273193359375,2771.5988282240355,2689.4136878112954,2700.352444536258,2700
2024-11-08,2643.576904296875,2783.2582909067974,2643.5569616605285,2719.524057171491,2700
2024-11-11,2605.712890625,2702.5694112984465,2602.236305423026,2657.2441765365384,2800
2024-11-12,2654.485107421875,2696.1046647395397,2570.3694894962427,2611.929218897865,5800
2024-11-13,2705.65771484375,2706.3848914921846,2603.86003694679,2660.740815839491,2300
2024-11-14,2694.72021484375,2760.885028488059,2671.0514634518386,2680.963198462549,3700
2024-11-15,2650.789306640625,2819.1202500113927,2648.0000125513784,2694.939145553467,2400
2024-11-18,2663.580322265625,2693.614424278836,2635.8471631253224,2658.4698992037465,2500
2024-11-19,2642.232177734375,2690.376623687722,2620.8945281578804,2674.0097981708377,2000
2024-11-20,2645.918212890625,2658.7486253004286,2613.7023401962474,2635.2890299660203,1600
2024-11-21,2662.46435546875,2671.878010547975,2630.427965600739,2668.6105794375976,2000
2024-11-22,2652.771240234375,2679.86671458831,2615.166240490159,2649.563637652457,1300
2024-11-25,2644.423828125,2694.271422207912,2625.5464197502415,2655.7600012654825,2700
2024-11-26,2609.916748046875,2658.887839010637,2549.240788336725,2645.798416204799,2600
2024-11-27,2629.750244140625,2638.16798279274,2581.347030876481,2609.9367473692982,2400
2024-11-29,2603.940185546875,2638.1683223972127,2590.0138994973504,2603.9501568669134,700
2024-12-02,2599.536865234375,2619.8982978190734,2576.864275560114,2603.461673517166,2300
2024-12-03,2568.875244140625,2614.9176894734037,2541.391126472312,2587.0152627997063,2000
2024-12-04,2556.662109375,2577.3523520157814,2525.3628702784713,2563.8443771144684,3900
2024-12-05,2644.802490234375,2644.802490234375,2521.587625809443,2521.587625809443,4200
2024-12-06,2576.754638671875,2657.4036378244305,2559.1326431451876,2653.0006925731795,3000
2024-12-09,2634.452392578125,2651.0782293872217,2576.7646641454025,2580.301077548186,2200
2024-12-10,2581.49658203125,2639.8217489360622,2570.0906083981286,2639.8217489360622,2200
2024-12-11,2556.961181640625,2603.033540240527,2556.961181640625,2603.033540240527,2700
2024-12-12,2568.54638671875,2573.3878269615007,2516.29789048369,2556.483036192758,2900
2024-12-13,2538.21337890625,2580.052060976133,2517.59293424096,2566.583970529786,1500
2024-12-16,2548.224609375,2566.055758409261,2520.28230044686,2525.2630955070317,2500
2024-12-17,2532.6943359375,2549.4597694921963,2500.359054173281,2549.4597694921963,2900
2024-12-18,2456.498291015625,2540.195593432801,2450.541279382753,2533.620846454641,2100
2024-12-19,2444.474365234375,2469.8268052308863,2403.731561208671,2457.52414484119,3500
2024-12-20,2452.53369140625,2498.028198908966,2419.5507571537437,2442.253261571288,6000
2024-12-23,2448.887451171875,2465.9016802555207,2415.685396332622,2440.878294491782,2800
2024-12-24,2474.92724609375,2481.5418783802374,2420.6764631360975,2460.5128538227063,1100
2024-12-26,2427.470458984375,2474.459205935606,2416.751777333607,2474.459205935606,3500
2024-12-27,2398.4521484375,2443.129980087124,2378.827863364395,2420.7862002043444,3200
2024-12-30,2381.796630859375,2414.3909296904517,2355.916435100425,2387.7037866357687,2700
2024-12-31,2420.327880859375,2428.725677350239,2365.867939573358,2367.87022913343,1600
2025-01-02,2412.856689453125,2445.5606712270574,2393.461500547707,2420.666664516382,1800
2025-01-03,2446.487060546875,2481.5420852778707,2390.7819196440996,2412.5877360602385,3800
2025-01-06,2414.58984375,2490.3378174436048,2390.781739541557,2459.2577034701435,2100
2025-01-07,2427.978271484375,2442.621760185241,2392.833752680568,2401.6396426156452,2300
2025-01-08,2472.3076171875,2485.4768114590415,2402.167898487014,2418.5449391165985,2300
2025-01-10,2442.322998046875,2491.383831631561,2425.6473051514854,2459.058518854413,1900
2025-01-13,2414.32080078125,2472.1877665701004,2409.9976262272185,2431.723913108961,2200
2025-01-14,2435.89794921875,2446.736043599108,2410.7050464121676,2441.6358354209715,1600
2025-01-15,2451.41796875,2496.364537348769,2428.85482098417,2455.7212006181608,1500
2025-01-16,2453.071533203125,2464.1190244343206,2430.6380123192957,2436.6049952000308,1700
2025-01-17,2465.03564453125,2490.2781611543664,2435.0112722560243,2443.2096424133124,1800
2025-01-21,2445.82958984375,2490.0888703473042,2440.589783274807,2472.4668743216616,1700
2025-01-22,2452.503662109375,2463.1525438387835,2427.0916353651146,2450.551229310679,2200
2025-01-23,2457.69384765625,2470.7236869266007,2430.6282818671125,2442.1439398007233,1900
2025-01-24,2500.319580078125,2505.2604905473986,2430.7577088405023,2457.524621926162,1900
2025-01-27,2499.970703125,2526.0301350966647,2489.182223295012,2508.0893017202357,2300
2025-01-28,2436.316162109375,2506.3362221076686,2426.235158778487,2500.1700558281736,1900
2025-01-29,2475.35595703125,2481.542310099244,2420.676884266221,2422.171123101373,2100
2025-01-30,2436.365966796875,2495.378419165103,2411.3622773715883,2484.3309277523645,2400
2025-01-31,2428.974365234375,2439.5933323661184,2396.7584963956233,2423.65478874919,2400
2025-02-03,2437.860107421875,2439.6931275524717,2394.2482367997445,2427.0417135689713,2500
2025-02-04,2457.90283203125,2460.492942876107,2391.090618784543,2417.8174010658163,2100
2025-02-05,2478.802490234375,2481.432243169688,2434.7124800716183,2442.5820394428238,1800
2025-02-06,2485.685791015625,2508.9858439877476,2441.5858107908457,2487.4091267012413,1700
2025-02-07,2519.3759765625,2524.296943895424,2472.4667593962554,2494.2429032147156,3200
2025-02-10,2561.364013671875,2591.009717048341,2512.313151247949,2520.2724524153414,3400
2025-02-11,2588.5888671875,2609.936485689292,2561.034954593324,2561.3637648763643,2600
2025-02-12,2652.2236328125,2652.2236328125,2552.159504172018,2568.0980490848797,2600
2025-02-13,2604.926025390625,2667.713960065231,2593.599823355032,2632.171072936079,3900
2025-02-14,2915.7578125,2918.746289929962,2630.856297510249,2679.9969058751976,4700
2025-02-18,2879.407470703125,2974.5805374970146,2838.4353258499063,2922.730414529159,4300
2025-02-19,2981.17529296875,2998.249595660986,2854.653119472325,2895.834423072781,3900
2025-02-20,2904.3515625,3002.8516524784695,2885.0359023559304,2974.2320224712444,2700
2025-02-21,2861.177978515625,2971.472680597319,2844.671554773237,2918.0687295151774,2300
2025-02-24,2868.416015625,2932.997825642954,2858.855272276622,2864.2089575364403,2800
2025-02-25,2899.729736328125,2918.6319248797863,2821.2506416727374,2888.135439913619,1400
2025-02-26,2826.50439453125,2918.861056139672,2822.407107267138,2894.116936196024,1300
2025-02-27,2799.52734375,2861.21787575443,2787.833013318307,2821.3502538346256,1800
2025-02-28,2793.5361328125,2830.8315770300833,2717.549138706601,2789.259220531099,7000
2025-03-03,2758.523193359375,2797.084767100081,2726.0527871433314,2793.4360540671464,2000
2025-03-04,2690.7412109375,2828.219147291922,2684.0218446963186,2753.717836384245,2500
2025-03-05,2694.72900390625,2727.3189163159495,2551.9273182962543,2679.944304811306,2100
2025-03-06,2725.87353515625,2741.2662321448024,2665.299443925233,2681.7689141258493,1600
2025-03-07,2967.521484375,2969.3459625156584,2715.4253855786123,2725.8732976204888,3200
2025-03-10,2759.111328125,2973.8620894088594,2755.542204980801,2965.896548414574,2900
2025-03-11,2675.89697265625,2817.2928201446616,2668.459595132597,2772.9788818130537,2300
2025-03-12,2681.5693359375,2709.9022936467327,2656.5460438777945,2661.829874704797,1000
2025-03-13,2653.10693359375,2691.7383638151714,2620.20790914712,2661.2718148828617,1200
2025-03-14,2680.572509765625,2756.539294445592,2647.8828059167327,2680.253420792921,1400
2025-03-17,2711.537353515625,2759.7093193924447,2666.2861103144683,2690.2825244241576,1600
2025-03-18,2689.744384765625,2727.5283171274737,2679.705129827213,2714.0000152391713,1900
2025-03-19,2704.190185546875,2727.319148414948,2671.849505401944,2691.7384127731607,1300
2025-03-20,2703.173095703125,2733.2210060835637,2673.7833215488813,2685.567221471678,1500
2025-03-21,2707.6494140625,2731.615893177733,2672.796426864782,2702.475353321634,5700
2025-03-24,2664.45166015625,2741.5850255026635,2642.8879645845673,2724.1884710195486,2300
2025-03-25,2641.890869140625,2706.3229813202374,2641.890869140625,2666.8143679061027,2000
2025-03-26,2629.728515625,2675.0593505439556,2617.9745534788685,2647.3743058517944,1200
2025-03-27,2657.65283203125,2677.581654036929,2568.117587088675,2628.472377088458,3400
2025-03-28,2702.993896484375,2735.12525802656,2626.6880585098625,2657.6430988260154,2500
2025-03-31,2688.867431640625,2716.6520280633626,2665.2996293401243,2696.583738945518,1100
2025-04-01,2759.519775390625,2760.0182453607345,2665.817400145197,2676.8336351633234,1500
2025-04-02,2733.609619140625,2783.177449256399,2717.5488078299663,2744.546022290061,900
2025-04-03,2707.04150390625,2761.165179604248,2679.2167488536797,2691.0006494473655,1200
2025-04-04,2588.774169921875,2691.6483565581484,2566.123720908805,2660.833026847553,2100
2025-04-07,2522.8564453125,2635.041888612692,2492.349984149094,2588.7739911286276,1900
2025-04-08,2514.3427734375,2637.903469366696,2492.350216710786,2583.021868916009,1300
2025-04-09,2561.12939453125,2625.6114185137426,2491.0943454848325,2516.22716898257,2100
2025-04-10,2565.864501953125,2621.9423803645027,2512.2889528297137,2560.1420757407554,1300
2025-04-11,2533.19482421875,2617.894815086075,2523.265339893001,2564.4090767640982,1300
2025-04-14,2600.01953125,2620.9452922048013,2511.291870866085,2561.836680406076,1500
2025-04-15,2602.233154296875,2620.9557199899996,2554.619281804675,2576.093412116454,800
2025-04-16,2574.09912109375,2620.9553018417773,2560.7998536597565,2587.4183467995467,700
2025-04-17,2548.67724609375,2604.8249780421106,2537.2323937541046,2574.458222963561,1400
2025-04-21,2547.18212890625,2591.0474962925023,2543.3837284522047,2548.1790690741195,1300
2025-04-22,2546.304931640625,2596.042169390659,2503.7453710079167,2592.044429592352,3000
2025-04-23,2566.9111328125,2589.8607106483078,2522.278110388333,2569.9618275690386,2100
2025-04-24,2619.978271484375,2634.902434038487,2545.187813406637,2556.6426442412208,1300
2025-04-25,2570.1416015625,2634.912772828469,2570.1416015625,2613.7078367175336,800
2025-04-28,2503.31640625,2604.41600670391,2503.31640625,2570.1113880177218,1100
2025-04-29,2560.072265625,2605.403101751623,2477.406072266541,2477.406072266541,1800
